month,SO2,NO2,CO,OZONE,PM10,PM25,id,city,population,popdense,area,other_frac,car_frac,pt_frac,Car,PT,Other,Temp,RH,Pressure,Wind,Precip
11,NA,12.9243617021,NA,0.0167469,24.0,NA,Evreux11,Evreux,111449.0,459.219662784,242.69213414,NA,NA,NA,NA,NA,NA,42.60944334,NA,1008.00739687,7.75603753479,50.6
12,NA,17.2957275223,NA,0.0130942258065,24.8709677419,NA,Evreux12,Evreux,111449.0,459.219662784,242.69213414,NA,NA,NA,NA,NA,NA,32.1150588235,NA,1013.91769784,6.87711904177,39.6
1,NA,22.500566232,NA,0.00963646774194,35.2580645161,28.1290322581,Geneve - Annemasse1,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,21.4616202946,NA,0.0180074285714,35.6428571429,36.0,Geneve - Annemasse2,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,13.9149107756,NA,0.0253492258065,35.1935483871,18.52,Geneve - Annemasse3,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,10.7107092199,NA,0.0323264,31.2333333333,18.5333333333,Geneve - Annemasse4,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,7.06141843972,NA,0.0336219166667,20.0666666667,11.2333333333,Geneve - Annemasse5,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,7.66168439716,NA,0.0354927666667,25.3666666667,10.9666666667,Geneve - Annemasse6,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,63.140861244,NA,1014.11778846,4.27551793301,66.3
7,NA,6.95566231984,NA,0.04266,28.2580645161,11.1379310345,Geneve - Annemasse7,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,66.3843575419,NA,NA,4.41597742424,NA
8,NA,7.47685312286,NA,0.0308447741935,18.5161290323,7.48387096774,Geneve - Annemasse8,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,65.5301480485,NA,NA,3.87120899529,NA
9,NA,9.77145390071,NA,0.0254636333333,18.9333333333,9.13333333333,Geneve - Annemasse9,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,58.3363057325,NA,NA,3.46518389802,NA
10,NA,13.5401681537,NA,0.0159391612903,24.8275862069,16.6785714286,Geneve - Annemasse10,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,51.2212903226,NA,1015.94217391,3.81034443011,21.0
11,NA,15.0632978723,NA,0.0148904,21.3448275862,13.0333333333,Geneve - Annemasse11,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,43.8098496241,NA,1009.79269841,3.52862985464,86.2
12,NA,21.7070006863,NA,0.0109535,34.6,19.3225806452,Geneve - Annemasse12,Geneve - Annemasse,NA,NA,NA,0.29,0.66,0.05,NA,NA,NA,30.9261971831,NA,1014.39217527,3.12748341784,75.3
1,NA,NA,NA,NA,NA,NA,Laval1,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,35.0168224299,NA,1015.17445483,5.51844670405,40.1
2,NA,NA,NA,NA,NA,NA,Laval2,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,39.8579094077,NA,1003.97294939,7.72786652705,89.3
3,NA,NA,NA,NA,NA,NA,Laval3,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,44.799504644,NA,1016.77647059,7.49371383282,91.9
4,NA,NA,NA,NA,NA,NA,Laval4,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,51.4723460899,NA,1018.81064892,6.57671257238,15.7
5,NA,NA,NA,NA,NA,NA,Laval5,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,55.5281021898,NA,1017.28412409,5.84570861314,41.8
6,NA,NA,NA,NA,NA,NA,Laval6,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,64.4008866995,NA,1016.15320197,5.6479883087,23.8
7,NA,NA,NA,NA,NA,NA,Laval7,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,68.9704472843,NA,1017.49009585,5.91411767412,11.9
8,NA,NA,NA,NA,NA,NA,Laval8,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,64.2091457286,NA,1016.92428811,6.25219693132,20.1
9,NA,NA,NA,NA,NA,NA,Laval9,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,60.2697297297,NA,1017.82954128,5.28157839382,53.1
10,NA,NA,NA,NA,NA,NA,Laval10,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,53.3617419355,NA,1013.51318681,7.24571585376,91.8
11,NA,NA,NA,NA,NA,NA,Laval11,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,44.4088774459,NA,1008.01899696,6.89312489392,103.1
12,NA,NA,NA,NA,NA,NA,Laval12,Laval,121399.0,316.425066386,383.65797434,NA,NA,NA,NA,NA,NA,35.0059820538,NA,1014.04120112,6.65692524028,72.7
1,NA,NA,NA,NA,NA,NA,Montbeliard1,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,30.3784233577,NA,1015.72796726,4.16123559878,37.6
2,NA,NA,NA,NA,NA,NA,Montbeliard2,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,36.5880819672,NA,1006.79103343,6.45428106849,89.4
3,NA,NA,NA,NA,NA,NA,Montbeliard3,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,42.1903313253,NA,1018.25871429,5.40337753012,46.7
4,NA,NA,NA,NA,NA,NA,Montbeliard4,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,50.4966492147,NA,1018.05008726,4.0776538918,29.2
5,NA,NA,NA,NA,NA,NA,Montbeliard5,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,54.2756081081,NA,1015.03682432,4.37889362162,91.9
6,NA,NA,NA,NA,NA,NA,Montbeliard6,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,62.7871912833,NA,1014.80647059,3.51703254237,79.0
7,NA,NA,NA,NA,NA,NA,Montbeliard7,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,68.9704283361,NA,1017.31541787,3.46560732784,57.2
8,NA,NA,NA,NA,NA,NA,Montbeliard8,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,62.0847135135,NA,1016.39018233,4.40119877056,127.3
9,NA,NA,NA,NA,NA,NA,Montbeliard9,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,55.108627451,NA,1016.69262865,3.05466621351,83.9
10,NA,NA,NA,NA,NA,NA,Montbeliard10,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,47.3375381485,NA,1015.01489071,3.74589634995,39.4
11,NA,NA,NA,NA,NA,NA,Montbeliard11,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,41.6771510516,NA,1008.98398329,5.32344556788,71.8
12,NA,NA,NA,NA,NA,NA,Montbeliard12,Montbeliard,162326.0,532.524265834,304.82366798,NA,NA,NA,NA,NA,NA,31.8144049734,NA,1013.97589041,4.48533311545,138.2
1,NA,13.9497769389,NA,0.0158285483871,16.8,NA,Nevers1,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,10.8528305471,NA,0.0255880714286,14.9090909091,NA,Nevers2,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,10.6048558682,NA,0.0300011612903,21.0666666667,NA,Nevers3,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,7.50042553191,NA,0.0359980166667,10.2,NA,Nevers4,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,6.45181880577,NA,0.0310334516129,15.95,NA,Nevers5,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,5.13588652482,NA,0.0329157166667,15.0,NA,Nevers6,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,5.60312285518,NA,0.0322268064516,15.8709677419,NA,Nevers7,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,5.11712422787,NA,0.0279706935484,11.0,NA,Nevers8,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,6.87539007092,NA,0.0225249166667,14.1,NA,Nevers9,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,7.69996568291,NA,0.0195086935484,18.2258064516,NA,Nevers10,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,9.40562056738,NA,0.0177549,12.3666666667,NA,Nevers11,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,13.4856382979,NA,0.0139924193548,20.3225806452,NA,Nevers12,Nevers,101586.0,267.18386601,380.21008348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,3.90650308854,NA,0.0195406129032,31.0769230769,NA,Niort1,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,35.6746543779,NA,1015.34101382,6.28836718894,72.6
2,NA,3.0733662614,NA,0.0277246111111,20.8076923077,NA,Niort2,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,40.5065882353,NA,1006.0087395,9.55062496807,59.1
3,NA,3.34028826356,NA,0.0328897833333,26.0333333333,NA,Niort3,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,45.9630534351,NA,1017.16931298,9.67616842748,66.2
4,NA,2.56145516717,NA,0.0393456166667,24.6785714286,NA,Niort4,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,53.3917017828,NA,1018.51636953,7.70226909562,37.0
5,NA,1.6388502455,NA,0.0360639807692,17.8076923077,NA,Niort5,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,57.0851130435,NA,1016.84365217,7.01844560696,35.8
6,NA,2.11108156028,NA,0.0351364333333,16.9333333333,NA,Niort6,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,65.5023211447,NA,1015.3836248,5.9959274531,64.7
7,NA,1.46243580337,NA,0.0288149310345,15.1724137931,NA,Niort7,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,69.8053689168,NA,1018.26577708,5.80924365463,29.8
8,NA,1.36264584763,NA,0.0282084354839,13.0967741935,NA,Niort8,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,66.4712636505,NA,1017.74820593,6.34674373791,30.6
9,NA,1.55095377843,NA,0.0315522758621,13.3448275862,NA,Niort9,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,61.4211449016,NA,1016.09982111,5.25927094872,29.9
10,NA,2.55571379547,NA,0.0241714354839,18.0344827586,NA,Niort10,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,54.8780564263,NA,1013.32962382,7.15960754859,37.7
11,NA,1.09343360235,NA,0.0208622833333,12.7666666667,NA,Niort11,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,46.3817230769,NA,1008.86938462,7.15004162462,117.4
12,NA,3.78443719973,NA,0.0181495322581,15.8064516129,NA,Niort12,Niort,152721.0,348.12425113,438.69681444,NA,NA,NA,NA,NA,NA,36.5280555556,NA,1013.08688272,7.79815812346,137.0
1,NA,19.9507892931,NA,0.0123112419355,NA,24.6333333333,Poitiers1,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,33.9789370079,NA,1015.69737609,6.60044647244,46.8
2,NA,17.8288753799,NA,0.0212381785714,NA,17.9642857143,Poitiers2,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,38.1605223881,NA,1006.29552239,9.01685482587,61.4
3,NA,18.9527777778,NA,0.0246683387097,NA,20.5806451613,Poitiers3,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,44.5695069532,NA,1017.41484992,8.50890771176,57.3
4,NA,18.0170921986,NA,0.02912615,NA,22.6333333333,Poitiers4,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,51.7912483574,NA,1018.62155592,6.60164846255,28.3
5,NA,13.2872683596,NA,0.0294962096774,NA,16.3870967742,Poitiers5,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,54.2951381215,NA,1016.63132328,6.83716186519,32.1
6,NA,19.1265602837,NA,0.0247680666667,NA,16.6333333333,Poitiers6,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,62.9756234719,NA,1015.34508857,5.42516713936,74.3
7,NA,12.1795298559,NA,0.027262516129,NA,12.52,Poitiers7,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,69.1237237978,NA,1017.98982786,5.3673050581,31.1
8,NA,9.95942004118,NA,0.0266665322581,NA,9.66666666667,Poitiers8,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,65.2559550562,NA,1017.30162075,6.31104906866,23.1
9,NA,18.0660106383,NA,0.0221672666667,NA,12.1666666667,Poitiers9,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,59.6100905563,NA,1016.63773885,4.80521276684,52.8
10,NA,18.6076595745,NA,0.0166101333333,NA,16.8,Poitiers10,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,53.6182302772,NA,1013.48577982,6.21759397868,51.0
11,NA,15.5641489362,NA,0.0152187666667,NA,13.7307692308,Poitiers11,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,45.0184631148,NA,1008.84647239,7.3131005082,99.1
12,NA,20.6276424159,NA,0.0103289354839,NA,20.8064516129,Poitiers12,Poitiers,255831.0,395.567633598,646.74401612,NA,NA,NA,NA,NA,NA,34.9680076997,NA,1014.25842491,7.10238040786,99.9
1,NA,22.5831674674,NA,0.00941587096774,37.0,28.6206896552,Saint-Etienne1,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,31.2686700508,NA,1015.41023739,3.76160922951,33.2
2,NA,22.942800152,NA,0.017134125,34.8571428571,26.6071428571,Saint-Etienne2,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,36.1182082324,NA,1007.57865546,6.57305024697,33.8
3,NA,20.5641901167,NA,0.0224691129032,32.0322580645,26.064516129,Saint-Etienne3,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,41.7054054054,NA,1017.84579288,6.15008051106,20.2
4,NA,16.8080496454,NA,0.0290429333333,32.2413793103,21.8,Saint-Etienne4,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,50.1028571429,NA,1018.18988942,4.35591741696,16.9
5,NA,12.5191146191,NA,0.0271804354839,18.6451612903,17.0,Saint-Etienne5,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,52.8783908046,NA,1015.01749571,5.02394509323,102.4
6,NA,11.3269680851,NA,0.0336596333333,18.8,16.5862068966,Saint-Etienne6,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,62.3273290323,NA,1014.20384615,4.88870826396,100.5
7,NA,12.4433939602,NA,0.0345426612903,21.5483870968,18.0967741935,Saint-Etienne7,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,68.9417898833,NA,1017.28648649,3.82767560052,53.6
8,NA,11.7959751773,NA,0.0288703225806,17.3870967742,14.2258064516,Saint-Etienne8,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,65.5447708895,NA,1016.47245409,3.84235866307,61.9
9,NA,17.884822695,NA,0.0213704166667,18.5,16.7666666667,Saint-Etienne9,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,57.2451711027,NA,1016.46492891,3.48141990368,85.4
10,NA,18.9730439259,NA,0.015330983871,27.7741935484,24.72,Saint-Etienne10,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,50.8034752589,NA,1014.09556575,5.79819063751,118.5
11,NA,19.2365780142,NA,0.0120928,21.0714285714,13.5,Saint-Etienne11,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,43.7772069825,NA,1009.34739414,4.9168002793,63.2
12,NA,21.8159402883,NA,0.0110035645161,27.4838709677,19.5806451613,Saint-Etienne12,Saint-Etienne,512830.0,1305.1619366,392.92442234,NA,NA,NA,NA,NA,NA,34.7097848245,NA,1014.12942097,5.79585725028,28.8
1,NA,14.3957961565,NA,0.0135923709677,NA,NA,Saint-Quentin1,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,33.1559633028,NA,NA,7.00598972131,NA
2,NA,12.7051291793,NA,0.024229125,NA,NA,Saint-Quentin2,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,39.5885981308,NA,NA,9.2279716486,NA
3,NA,12.5390700069,NA,0.02683325,NA,NA,Saint-Quentin3,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,44.0163206872,NA,NA,8.2681331731,NA
4,NA,9.3089893617,NA,0.0318484833333,NA,NA,Saint-Quentin4,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,NA,NA,NA,NA,NA
5,NA,6.60600549073,NA,0.0298656129032,NA,NA,Saint-Quentin5,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,NA,NA,NA,NA,NA
6,NA,5.82015139116,NA,0.0339764482759,NA,NA,Saint-Quentin6,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,64.4266103485,NA,NA,5.74376013502,NA
7,NA,4.48487841945,NA,0.0328293833333,NA,NA,Saint-Quentin7,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,69.881147541,NA,NA,5.39836301568,NA
8,NA,4.20786474164,NA,0.0264559642857,NA,NA,Saint-Quentin8,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,65.8218181818,NA,NA,6.29450734545,NA
9,NA,6.76029050736,NA,0.0213332708333,NA,NA,Saint-Quentin9,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,59.157609451,NA,NA,5.54055187213,NA
10,NA,9.88800617708,NA,0.0173435,NA,NA,Saint-Quentin10,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,51.8588155208,NA,NA,6.40792347447,NA
11,NA,10.7383797054,NA,0.015747375,NA,NA,Saint-Quentin11,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,44.5485355649,NA,NA,7.40081521951,NA
12,NA,13.3073917828,NA,0.0141317068966,NA,NA,Saint-Quentin12,Saint-Quentin,111474.0,445.618850386,250.1554858,0.33,0.52,0.15,57966.48,16721.1,36786.42,34.0580080754,NA,NA,6.85210158165,NA
1,NA,29.6698867536,NA,NA,39.724137931,NA,Toulon1,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,43.5692607004,NA,1010.84072327,7.3165028275,157.6
2,NA,26.1752561072,NA,NA,34.5185185185,NA,Toulon2,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,46.2914953271,NA,1005.24570957,8.45456857944,129.4
3,NA,26.9919526424,NA,NA,39.5,NA,Toulon3,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,50.5650051073,NA,1015.97818448,8.90314459653,30.0
4,NA,39.752748227,NA,NA,34.8333333333,NA,Toulon4,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,54.9994328358,NA,1016.53540925,5.69777220299,23.9
5,NA,25.8126973233,NA,NA,30.2903225806,NA,Toulon5,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,60.7002795426,NA,1011.67251773,6.49692088437,54.8
6,NA,23.4285638298,NA,NA,32.1333333333,NA,Toulon6,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,68.1699757869,NA,1011.76493506,6.31100053333,115.8
7,NA,21.3576527111,NA,NA,33.8387096774,NA,Toulon7,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,75.8441428571,NA,1014.46508772,5.08453005714,0.4
8,NA,16.0430851064,NA,NA,31.6774193548,NA,Toulon8,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,73.0612658228,NA,1013.73691377,6.47413545992,6.6
9,NA,25.4893971631,NA,NA,34.7586206897,NA,Toulon9,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,66.7668548387,NA,1013.461347,5.58305335484,36.8
10,NA,24.8090016367,NA,NA,35.7777777778,NA,Toulon10,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,59.8487677208,NA,1012.20932785,7.83980136968,61.0
11,NA,23.1172429078,NA,NA,36.0666666667,NA,Toulon11,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,52.1761590909,NA,1007.61638418,6.53284863636,101.7
12,NA,29.8609929078,NA,NA,39.3548387097,NA,Toulon12,Toulon,611237.0,1410.89720837,433.2257491,0.28,0.67,0.05,409528.79,30561.85,171146.36,46.4257142857,NA,1010.54808219,6.55140331255,104.1
1,NA,NA,NA,0.0255463709677,NA,NA,Beziers1,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,40.7077131258,NA,NA,8.32300206766,NA
2,NA,NA,NA,0.0349583392857,NA,NA,Beziers2,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,44.2241457859,NA,NA,9.31360605011,NA
3,NA,NA,NA,0.039355483871,NA,NA,Beziers3,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,48.2444139822,NA,NA,8.95365478821,NA
4,NA,NA,NA,0.0462095166667,NA,NA,Beziers4,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,57.0115840893,NA,NA,6.53756935101,NA
5,NA,NA,NA,0.0396383076923,NA,NA,Beziers5,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,62.0410297667,NA,NA,9.64385245603,NA
6,NA,NA,NA,0.0442066166667,NA,NA,Beziers6,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,69.2630041725,NA,NA,8.80837983866,NA
7,NA,NA,NA,0.0465254354839,NA,NA,Beziers7,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,77.4713125846,NA,NA,8.42580382421,NA
8,NA,NA,NA,0.043122983871,NA,NA,Beziers8,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,74.5251517195,NA,NA,8.67721286886,NA
9,NA,NA,NA,0.0380311428571,NA,NA,Beziers9,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,66.1624217119,NA,NA,7.13259510431,NA
10,NA,NA,NA,0.0317914677419,NA,NA,Beziers10,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,58.2197164078,NA,NA,9.44868992303,NA
11,NA,NA,NA,0.0270087962963,NA,NA,Beziers11,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,50.7648122392,NA,NA,8.14750127399,NA
12,NA,NA,NA,0.0236097741935,NA,NA,Beziers12,Beziers,165498.0,956.375707385,173.04705538,NA,NA,NA,NA,NA,NA,43.3455645161,NA,NA,9.18830176344,NA
1,NA,NA,NA,0.0178108548387,NA,NA,Le Mans1,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,34.6504477612,NA,1015.48361486,4.5723758806,31.0
2,NA,NA,NA,0.0296510892857,NA,NA,Le Mans2,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,40.16,NA,1004.61061151,6.47326292199,71.1
3,NA,NA,NA,0.0305577741935,NA,NA,Le Mans3,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,45.6536156352,NA,1016.97748344,6.39001841951,76.4
4,NA,NA,NA,0.03501735,NA,NA,Le Mans4,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,53.1494078947,NA,1018.92713816,6.15538676316,14.7
5,NA,NA,NA,0.0354843225806,NA,NA,Le Mans5,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,57.328973913,NA,1016.82608696,6.00257792,39.5
6,NA,NA,NA,0.03443055,NA,NA,Le Mans6,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,65.3421594684,NA,1015.86537815,5.3617048505,85.7
7,NA,NA,NA,0.0333682903226,NA,NA,Le Mans7,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,70.4852791878,NA,1017.7237435,4.31262776311,5.8
8,NA,NA,NA,0.0278053666667,NA,NA,Le Mans8,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,65.3353184165,NA,1016.99125874,4.64514192083,23.6
9,NA,NA,NA,0.0260991206897,NA,NA,Le Mans9,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,60.3675684932,NA,1016.51089965,4.07407561644,45.7
10,NA,NA,NA,0.0212533225806,NA,NA,Le Mans10,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,53.6233766234,NA,1013.64455446,4.85328883117,75.0
11,NA,NA,NA,0.0193595666667,NA,NA,Le Mans11,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,45.0083067093,NA,1007.96195122,5.10087215335,90.0
12,NA,NA,NA,0.0141179516129,NA,NA,Le Mans12,Le Mans,344893.0,NA,NA,NA,NA,NA,NA,NA,NA,35.2343037975,NA,1013.04493464,5.07582144304,68.5
